umid_inst,pto_orvalho_inst,pressao,radiacao,vento_vel,temp_inst
58.0,16.3,965.7,-3.54,0.0,25.1
55.0,16.3,966.1,-3.54,0.3,26.0
61.0,17.0,965.7,-3.54,0.0,25.1
65.0,17.3,965.6,-3.54,0.0,24.2
67.0,17.2,965.3,-3.54,3.4,23.6
67.0,16.8,965.2,-3.54,5.3,23.2
68.0,16.8,965.7,-3.54,3.3,23.0
71.0,17.0,966.4,5.453,2.0,22.5
67.0,17.4,967.4,504.518,2.0,23.9
63.0,17.3,967.6,1382.345,5.7,24.9
57.0,17.5,967.6,2118.421,5.9,26.6
53.0,17.8,967.6,2509.798,3.5,28.3
50.0,17.7,967.4,3272.89,3.3,29.1
48.0,18.5,966.8,3846.783,2.5,31.0
45.0,17.7,966.2,3207.974,0.7,31.1
38.0,16.9,965.3,3566.87,0.1,33.1
42.0,17.0,964.6,2226.427,0.0,31.6
42.0,17.5,963.7,2128.61,0.0,31.8
37.0,16.2,962.8,1928.264,0.2,33.0
39.0,15.5,962.9,888.806,0.0,31.3
49.0,17.8,963.6,191.56,0.0,29.6
53.0,17.4,964.5,4.969,1.9,28.0
53.0,17.1,964.8,-3.54,0.0,27.5
62.0,18.6,966.0,-3.54,0.0,26.6
69.0,19.7,966.2,-3.538,0.0,25.9
75.0,20.4,966.3,-3.531,0.0,25.3
80.0,20.5,965.8,-3.54,0.0,24.1
83.0,20.5,965.5,-3.54,0.0,23.6
80.0,20.6,965.6,-3.051,0.0,24.3
90.0,21.1,965.7,-3.504,1.0,22.7
84.0,20.0,966.2,-3.54,2.9,22.8
92.0,21.6,966.5,4.869,0.0,22.9
86.0,20.8,967.1,200.881,0.0,23.2
72.0,19.9,967.8,1221.13,2.7,25.3
66.0,19.6,968.3,2087.358,0.8,26.5
60.0,19.4,968.1,2413.596,1.5,28.0
62.0,19.7,967.9,1788.419,0.3,27.7
54.0,19.4,967.4,2903.825,0.8,29.6
47.0,18.8,966.7,4037.814,0.2,31.3
49.0,20.3,965.8,3568.762,1.1,32.2
43.0,18.0,964.9,3059.87,1.0,32.2
40.0,17.1,963.8,2531.343,2.3,32.4
44.0,18.0,963.5,1678.123,0.0,31.5
47.0,17.8,964.2,443.624,0.3,30.3
54.0,18.5,964.6,150.841,0.0,28.6
64.0,19.3,965.2,-1.972,0.0,26.7
68.0,19.4,965.6,-2.7,0.0,25.7
66.0,19.4,966.2,-2.011,0.0,26.1
73.0,19.7,967.0,-3.531,0.0,24.9
80.0,20.6,967.0,-3.54,0.0,24.4
79.0,19.8,967.0,-3.469,0.0,23.6
78.0,19.9,966.5,-2.739,0.0,23.9
78.0,19.8,966.3,-2.538,0.0,23.7
81.0,20.2,966.6,-2.375,0.0,23.6
82.0,20.7,967.1,-3.025,0.0,23.9
88.0,20.9,967.6,0.984,0.0,23.0
84.0,21.3,968.2,158.198,0.0,24.2
79.0,20.9,968.8,416.403,0.0,24.7
70.0,20.9,969.4,1161.239,0.2,26.7
61.0,20.2,969.5,2542.937,2.4,28.5
58.0,20.2,969.2,2569.283,2.0,29.3
55.0,20.0,968.9,2761.888,2.0,30.0
51.0,19.9,968.1,3176.885,0.1,31.4
46.0,19.6,967.5,2834.673,0.9,32.7
43.0,19.2,967.1,2717.212,1.1,33.5
55.0,20.1,966.8,1379.465,0.0,30.1
50.0,18.5,966.5,472.759,0.0,30.1
56.0,20.2,966.4,640.561,0.0,29.9
59.0,19.3,966.3,432.465,0.0,28.1
71.0,20.5,966.8,6.795,0.0,26.1
74.0,20.7,967.6,-3.54,0.0,25.8
70.0,19.6,968.3,-3.531,0.0,25.6
75.0,20.6,968.9,-2.694,0.0,25.3
